Code_Station;Code_Espece_Campagne;Nom_Scientifique;V_HV;Num_Ordre_V_HV_H2;Tot_V_HV;Type_Volume_Poids_V_HV;Unite_Volume_Poids_V_HV;Commentaire_V_HV;Class_Tri;Num_Ordre_Class_Tri_H2;Tot_Class_Tri;Ech_Class_Tri;Type_Volume_Poids_Class_Tri;Unite_Volume_Poids_Class_Tri;Commentaire_Class_Tri;Sexe;Num_Ordre_Sexe_H2;Tot_Sexe;Ech_Sexe;Type_Volume_Poids_Sexe;Unite_Volume_Poids_Sexe;Commentaire_Sexe;Code_Longueur;Libelle_Longueur;Taille;NumOrdre_Taille_H2;Poids_Classe_Taille;Unite_Taille;Precision_Mesure;Nbr;Nbr_Calcule;Poids_Reference;Coef_Elev_Espece_Capture;Coef_Final_Elevation;Serie_Id;V_HV_Id;V_HV_Lot_Id;Class_Tri_Id;Class_Tri_Lot_Id;Sexe_Id;Sexe_Lot_Id;Origine;Melag
Z0503;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.362;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;112.0;36;;mm;1.0;1;N;0.362;1.0;1.0;CAM-EVHOE;311;15512;NA;;NA;;1;N
Z0503;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.362;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;114.0;37;;mm;1.0;1;N;0.362;1.0;1.0;CAM-EVHOE;311;15512;NA;;NA;;1;N
Z0503;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.362;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;115.0;38;;mm;1.0;1;N;0.362;1.0;1.0;CAM-EVHOE;311;15512;NA;;NA;;1;N
Z0503;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.362;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;116.0;39;;mm;1.0;1;N;0.362;1.0;1.0;CAM-EVHOE;311;15512;NA;;NA;;1;N
Z0503;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.362;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;123.0;40;;mm;1.0;1;N;0.362;1.0;1.0;CAM-EVHOE;311;15512;NA;;NA;;1;N
Z0503;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.362;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;127.0;41;;mm;1.0;1;N;0.362;1.0;1.0;CAM-EVHOE;311;15512;NA;;NA;;1;N
Z0503;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.362;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;136.0;42;;mm;1.0;1;N;0.362;1.0;1.0;CAM-EVHOE;311;15512;NA;;NA;;1;N
Z0503;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.362;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;140.0;43;;mm;1.0;1;N;0.362;1.0;1.0;CAM-EVHOE;311;15512;NA;;NA;;1;N
Z0503;LEST-SPH;Lestidiops sphyrenoides;Vrac;14;0.016;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;85.0;1;;mm;1.0;1;N;0.016;1.0;1.0;CAM-EVHOE;311;15556;NA;;NA;;1;N
Z0503;LEST-SPH;Lestidiops sphyrenoides;Vrac;14;0.016;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;115.0;2;;mm;1.0;1;N;0.016;1.0;1.0;CAM-EVHOE;311;15556;NA;;NA;;1;N
Z0503;LEST-SPH;Lestidiops sphyrenoides;Vrac;14;0.016;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;121.0;3;;mm;1.0;1;N;0.016;1.0;1.0;CAM-EVHOE;311;15556;NA;;NA;;1;N
Z0503;LEST-SPH;Lestidiops sphyrenoides;Vrac;14;0.016;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;125.0;4;;mm;1.0;1;N;0.016;1.0;1.0;CAM-EVHOE;311;15556;NA;;NA;;1;N
Z0503;LEST-SPH;Lestidiops sphyrenoides;Vrac;14;0.016;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;126.0;5;;mm;1.0;1;N;0.016;1.0;1.0;CAM-EVHOE;311;15556;NA;;NA;;1;N
Z0503;LEST-SPH;Lestidiops sphyrenoides;Vrac;14;0.016;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;151.0;6;;mm;1.0;1;N;0.016;1.0;1.0;CAM-EVHOE;311;15556;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;91.0;1;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;111.0;2;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;131.0;3;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;136.0;4;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;138.0;5;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;139.0;6;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;169.0;7;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;180.0;8;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;194.0;9;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;197.0;10;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;211.0;11;;mm;1.0;2;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;212.0;12;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;NOTO-RIS;Arctozenus risso;Vrac;15;0.113;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;214.0;13;;mm;1.0;1;N;0.113;1.0;1.0;CAM-EVHOE;311;15563;NA;;NA;;1;N
Z0503;MELA-ATL;Melanostigma atlanticum;Vrac;16;0.001;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;63.0;1;;mm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;15577;NA;;NA;;1;N
Z0503;MELA-ATL;Melanostigma atlanticum;Vrac;16;0.001;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;79.0;2;;mm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;15577;NA;;NA;;1;N
Z0503;MELA-BAR;Melanostomias bartonbeani;Vrac;17;0.029;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;231.0;1;;mm;1.0;1;N;0.029;1.0;1.0;CAM-EVHOE;311;15580;NA;;NA;;1;N
Z0503;SERR-BEA;Serrivomer beanii;Vrac;18;0.137;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;470.0;1;;mm;1.0;1;N;0.137;1.0;1.0;CAM-EVHOE;311;15582;NA;;NA;;1;N
Z0503;SERR-BEA;Serrivomer beanii;Vrac;18;0.137;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;476.0;2;;mm;1.0;1;N;0.137;1.0;1.0;CAM-EVHOE;311;15582;NA;;NA;;1;N
Z0503;SERR-BEA;Serrivomer beanii;Vrac;18;0.137;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;536.0;3;;mm;1.0;1;N;0.137;1.0;1.0;CAM-EVHOE;311;15582;NA;;NA;;1;N
Z0503;SERR-BEA;Serrivomer beanii;Vrac;18;0.137;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;675.0;4;;mm;1.0;1;N;0.137;1.0;1.0;CAM-EVHOE;311;15582;NA;;NA;;1;N
Z0503;;Sudis hyalina;Vrac;19;0.062;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;28.0;1;;cm;1.0;1;N;0.062;1.0;1.0;CAM-EVHOE;311;15587;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;44.0;1;;mm;1.0;1;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;56.0;2;;mm;1.0;1;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;66.0;3;;mm;1.0;1;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;67.0;4;;mm;1.0;2;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;72.0;5;;mm;1.0;1;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;88.0;6;;mm;1.0;1;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;96.0;7;;mm;1.0;1;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;114.0;8;;mm;1.0;1;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;20;0.083;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;209.0;9;;mm;1.0;1;N;0.083;1.0;1.0;CAM-EVHOE;311;15589;NA;;NA;;1;N
Z0503;SEAR-KOE;Searsia koefoedi;Vrac;21;0.026;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;77.0;1;;mm;1.0;1;N;0.026;1.0;1.0;CAM-EVHOE;311;15599;NA;;NA;;1;N
Z0503;SEAR-KOE;Searsia koefoedi;Vrac;21;0.026;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;142.0;2;;mm;1.0;1;N;0.026;1.0;1.0;CAM-EVHOE;311;15599;NA;;NA;;1;N
Z0503;PSEU-ALT;Pseudoscopelus altipinnis;Vrac;22;0.026;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;172.0;1;;mm;1.0;1;N;0.026;1.0;1.0;CAM-EVHOE;311;15602;NA;;NA;;1;N
Z0497;XENO-COP;Xenodermichthys copei;Vrac;1;0.168;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;5;N;0.168;1.0;1.0;CAM-EVHOE;311;3231;NA;;NA;;1;N
Z0497;XENO-COP;Xenodermichthys copei;Vrac;1;0.168;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;2;N;0.168;1.0;1.0;CAM-EVHOE;311;3231;NA;;NA;;1;N
Z0497;XENO-COP;Xenodermichthys copei;Vrac;1;0.168;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;3;N;0.168;1.0;1.0;CAM-EVHOE;311;3231;NA;;NA;;1;N
Z0497;XENO-COP;Xenodermichthys copei;Vrac;1;0.168;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;3;N;0.168;1.0;1.0;CAM-EVHOE;311;3231;NA;;NA;;1;N
Z0497;XENO-COP;Xenodermichthys copei;Vrac;1;0.168;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;5;;cm;1.0;4;N;0.168;1.0;1.0;CAM-EVHOE;311;3231;NA;;NA;;1;N
Z0497;XENO-COP;Xenodermichthys copei;Vrac;1;0.168;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;6;;cm;1.0;1;N;0.168;1.0;1.0;CAM-EVHOE;311;3231;NA;;NA;;1;N
Z0497;XENO-COP;Xenodermichthys copei;Vrac;1;0.168;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;7;;cm;1.0;2;N;0.168;1.0;1.0;CAM-EVHOE;311;3231;NA;;NA;;1;N
Z0497;XENO-COP;Xenodermichthys copei;Vrac;1;0.168;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;22.0;8;;cm;1.0;1;N;0.168;1.0;1.0;CAM-EVHOE;311;3231;NA;;NA;;1;N
Z0497;CYCL-OTZ;Cyclothone;Vrac;2;0.194;Poids;kg;LT entre 4 et 6cm;NA;;;;;kg;;NA;;;;;kg;;;;;;;;;582;?;194.0;1.0;1.0;CAM-EVHOE;311;3240;NA;;NA;;1;N
Z0497;ARGY-OLF;Argyropelecus olfersii;Vrac;3;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;3241;NA;;NA;;1;N
Z0497;ARGY-OLF;Argyropelecus olfersii;Vrac;3;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;2;;cm;1.0;2;N;0.044;1.0;1.0;CAM-EVHOE;311;3241;NA;;NA;;1;N
Z0497;ARGY-OLF;Argyropelecus olfersii;Vrac;3;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;3;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;3241;NA;;NA;;1;N
Z0497;ARGY-OLF;Argyropelecus olfersii;Vrac;3;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;4;;cm;1.0;6;N;0.044;1.0;1.0;CAM-EVHOE;311;3241;NA;;NA;;1;N
Z0497;ARGY-OLF;Argyropelecus olfersii;Vrac;3;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;5;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;3241;NA;;NA;;1;N
Z0497;MAUR-MUE;Maurolicus muelleri;Vrac;4;0.093;Poids;kg;LT entre 3 et 4cm;NA;;;;;kg;;NA;;;;;kg;;;;;;;;;532;?;0.093;1.0;1.0;CAM-EVHOE;311;3247;NA;;NA;;1;N
Z0497;BORO-ANT;Borostomias antarcticus;Vrac;5;0.139;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;1;;cm;1.0;1;N;0.139;1.0;1.0;CAM-EVHOE;311;3248;NA;;NA;;1;N
Z0497;BORO-ANT;Borostomias antarcticus;Vrac;5;0.139;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;2;;cm;1.0;1;N;0.139;1.0;1.0;CAM-EVHOE;311;3248;NA;;NA;;1;N
Z0497;BORO-ANT;Borostomias antarcticus;Vrac;5;0.139;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;25.0;3;;cm;1.0;1;N;0.139;1.0;1.0;CAM-EVHOE;311;3248;NA;;NA;;1;N
Z0497;CHAU-SLO;Chauliodus sloani;Vrac;6;0.078;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;22.0;1;;cm;1.0;1;N;0.078;1.0;1.0;CAM-EVHOE;311;3252;NA;;NA;;1;N
Z0497;CHAU-SLO;Chauliodus sloani;Vrac;6;0.078;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;27.0;2;;cm;1.0;1;N;0.078;1.0;1.0;CAM-EVHOE;311;3252;NA;;NA;;1;N
Z0497;STOM-BOA;Stomias boa boa;Vrac;7;0.12;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;1;;cm;1.0;1;N;0.12;1.0;1.0;CAM-EVHOE;311;3255;NA;;NA;;1;N
Z0497;STOM-BOA;Stomias boa boa;Vrac;7;0.12;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;23.0;2;;cm;1.0;1;N;0.12;1.0;1.0;CAM-EVHOE;311;3255;NA;;NA;;1;N
Z0497;STOM-BOA;Stomias boa boa;Vrac;7;0.12;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;24.0;3;;cm;1.0;1;N;0.12;1.0;1.0;CAM-EVHOE;311;3255;NA;;NA;;1;N
Z0497;STOM-BOA;Stomias boa boa;Vrac;7;0.12;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;26.0;4;;cm;1.0;1;N;0.12;1.0;1.0;CAM-EVHOE;311;3255;NA;;NA;;1;N
Z0497;STOM-BOA;Stomias boa boa;Vrac;7;0.12;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;29.0;5;;cm;1.0;1;N;0.12;1.0;1.0;CAM-EVHOE;311;3255;NA;;NA;;1;N
Z0497;;Nansenia oblita;Vrac;8;0.004;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;1;;cm;1.0;1;N;0.004;1.0;1.0;CAM-EVHOE;311;3261;NA;;NA;;1;N
Z0497;MYCT-PUN;Myctophum punctatum;Vrac;9;0.17;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.17;1.0;1.0;CAM-EVHOE;311;3263;NA;;NA;;1;N
Z0497;MYCT-PUN;Myctophum punctatum;Vrac;9;0.17;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;14;N;0.17;1.0;1.0;CAM-EVHOE;311;3263;NA;;NA;;1;N
Z0497;MYCT-PUN;Myctophum punctatum;Vrac;9;0.17;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;20;N;0.17;1.0;1.0;CAM-EVHOE;311;3263;NA;;NA;;1;N
Z0497;MYCT-PUN;Myctophum punctatum;Vrac;9;0.17;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;4;;cm;1.0;6;N;0.17;1.0;1.0;CAM-EVHOE;311;3263;NA;;NA;;1;N
Z0497;MYCT-PUN;Myctophum punctatum;Vrac;9;0.17;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;5;;cm;1.0;2;N;0.17;1.0;1.0;CAM-EVHOE;311;3263;NA;;NA;;1;N
Z0497;BENT-GLA;Benthosema glaciale;Vrac;10;0.102;Poids;kg;LT entre 4 et 5cm;NA;;;;;kg;;NA;;;;;kg;;;;;;;;;102;?;0.102;1.0;1.0;CAM-EVHOE;311;3269;NA;;NA;;1;N
Z0497;CERA-MAD;Ceratoscopelus maderensis;Vrac;11;0.014;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;3;N;0.014;1.0;1.0;CAM-EVHOE;311;3270;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;6;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;16;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;8;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;1;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;5;;cm;1.0;1;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;6;;cm;1.0;3;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;7;;cm;1.0;1;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
