station;date;latitude_start;latitude_end;longitude_start;longitude_end;trawling_depth;bottom_depth;bottom_proximity;taxon;family;species_code;species;group;community;standard_length_cm;weight_g;number_ind_pool;individual_code;amount_mg;ampl_44;delipidation;d13c_not_corrected;d13c_muscle_corrected_post2007;d13c_delipidated;d13c;%c;%c_delipidated;ampl_28;d15n;d15n_delipidated;%n;%n_delipidated;ratio_c_n_muscle_delipidated;ratio_c_n_muscle
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;2;555;5;3,5;1;Arg-olf 27;0,462;7950;non;-19,88;-20,13;NA;-20,13;44,37;NA;3402;9,67;NA;14,3;NA;3,102143216;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;2;555;7,1;9,5;1;Arg-olf 28;0,5155;8315;non;-19,52;-19,71;NA;-19,71;44,78;NA;3740;9,99;NA;14,15;NA;3,165386768;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;2;555;5;3,5;1;Arg-olf 29;0,456;7984;non;-20,01;-20,12;NA;-20,12;43,35;NA;3131;10,52;NA;13,39;NA;3,238684767;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;2;555;5,5;5;1;Arg-olf 30;0,475;7799;non;-19,88;-19,91;NA;-19,91;42,38;NA;3093;10,53;NA;12,75;NA;3,323668985;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;11,5;12,5;1;Lamp-cro 61;0,5095;8356;non;-19,22;-19,39;NA;-19,39;45,87;NA;3747;11,41;NA;14,44;NA;3,176862635;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;11,5;13;1;Lamp-cro 62;0,4785;7774;non;-19,09;-19,24;NA;-19,24;45,41;NA;3458;10,44;NA;14,2;NA;3,198394282;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;12,6;18,5;1;Lamp-cro 63;0,4725;7818;non;-18,8;-18,93;NA;-18,93;46,2;NA;3450;11,32;NA;14,36;NA;3,217894601;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;10;8,5;1;Lamp-cro 64;0,519;8596;non;-19,88;-19,99;NA;-19,99;46,22;NA;3785;10,76;NA;14,27;NA;3,2388101;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;10,5;11;1;Lamp-cro 65;0,4965;8303;non;-19,92;-19,97;NA;-19,97;46,75;NA;3601;10,92;NA;14,19;NA;3,295514257;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;10,2;8;1;Lamp-cro 66;0,483;7865;non;-19,67;-19,8;NA;-19,8;45,43;NA;3474;11,25;NA;14,07;NA;3,227846307;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;10,2;8;1;Lamp-cro 67;0,526;6429;non;-19,86;-20;NA;-20;46,35;NA;3880;11,18;NA;14,43;NA;3,212354797;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;11;10,5;1;Lamp-cro 68;0,5345;6592;non;-19,73;-19,81;NA;-19,81;46,7;NA;3906;10,26;NA;14,27;NA;3,273301742;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;11;9;1;Lamp-cro 69;0,4765;7909;non;-20,05;-19,81;NA;-19,81;46,3;NA;3119;10,84;NA;12,85;NA;3,601990952;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;10,5;13;1;Lamp-cro 70;0,521;8570;non;-19,54;-19,74;NA;-19,74;45,81;NA;3874;10,97;NA;14,5;NA;3,158548982;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;10;8;1;Lamp-cro 71;0,5295;6409;non;-19,97;-20,15;NA;-20,15;45,9;NA;3934;10,89;NA;14,5;NA;3,166263393;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;10,2;9;1;Lamp-cro 72;0,4665;7662;non;-19,71;-19,84;NA;-19,84;45,72;NA;3366;10,35;NA;14,16;NA;3,229267202;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;8,5;4;1;Lamp-cro 73;0,4895;7755;non;-19,96;-20,07;NA;-20,07;44,21;NA;3478;10,33;NA;13,65;NA;3,239909594;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;8,6;5;1;Lamp-cro 74;0,4835;7846;non;-19,85;-19,96;NA;-19,96;45,39;NA;3512;9,45;NA;13,99;NA;3,243817891;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;7;3;1;Lamp-cro 75;0,5125;8375;non;-19,86;-19,94;NA;-19,94;45,63;NA;3706;9,85;NA;13,94;NA;3,274250932;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;12,2;16;1;Lamp-cro 76;0,4695;7763;non;-18,97;-19,08;NA;-19,08;46,13;NA;3469;11,48;NA;14,22;NA;3,243751418;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;10,3;8,5;1;Lamp-cro 77;0,531;6391;non;-19,71;-19,78;NA;-19,78;45,84;NA;3849;11,22;NA;13,94;NA;3,28750471;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;8,9;5,5;1;Lamp-cro 78;0,4985;8103;non;-19,97;-20,08;NA;-20,08;45,43;NA;3615;10,16;NA;13,98;NA;3,250390408;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;9,5;7;1;Lamp-cro 79;0,492;8035;non;-19,78;-19,9;NA;-19,9;45,65;NA;3618;10,9;NA;14,13;NA;3,229893008;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;555;8,7;5,5;1;Lamp-cro 80;0,5105;8240;non;-19,82;-19,93;NA;-19,93;45,13;NA;3701;11,03;NA;13,93;NA;3,240071252;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;555;NA;NA;5;Mega-nor 21;0,4745;7823;non;-20,36;-20,33;NA;-20,33;44,14;NA;3171;8,67;NA;13,05;NA;3,382839777;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;555;NA;NA;5;Mega-nor 22;0,52;7776;non;-20,55;-20,52;NA;-20,52;40,19;NA;3184;9,07;NA;11,9;NA;3,378591876;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;555;NA;NA;5;Mega-nor 23;0,4635;8030;non;-20,68;-20,71;NA;-20,71;42,84;NA;3048;8,94;NA;12,89;NA;3,322378517;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;555;NA;NA;5;Mega-nor 24;0,5325;8446;non;-20,36;-20,4;NA;-20,4;44,05;NA;3638;8,4;NA;13,29;NA;3,314921364;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;555;NA;NA;5;Mega-nor 25;0,5085;7895;non;-20,41;-20,5;NA;-20,5;43,07;NA;3445;8,77;NA;13,2;NA;3,263101525;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;6,7;3,6;1;Noto-kro 37;0,4785;9739;oui;-19,9;-19,55671596;-19,58;-19,58;45,33493059;39,38;4057;11,30165332;11,27;12,25061796;11,39;3,700623979;3,457147248
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;7;4;1;Noto-kro 38;0,5;9958;oui;-20,35;-19,87602951;-19,84;-19,84;47,46068865;40,65;4278;10,79024181;10,77;12,3784445;11,77;3,834139956;3,453320734
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;6,5;4,5;1;Noto-kro 39;0,528;10834;oui;-22,19;-19,9173217;-19,98;-19,98;52,88734859;40,81;5293;11,10049145;10,92;9,364722805;12,16;5,647508174;3,357367232
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;6,1;3,6;1;Noto-kro 36;0,484;10058;oui;-21,44;-19,98409115;-19,93;-19,93;52,08731903;41,61;5575;11,20157279;11,09;10,79064686;12,17;4,827080314;3,418309842
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;8,5;7,5;1;Noto-kro 24;0,5125;8287;oui;-22,31;-18,73582748;-19,14;-19,14;57,78479018;41,73;4548;11,51174921;11,41;8,302794979;12,48;6,95967928;3,344820584
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;7,1;4,2;1;Noto-kro 33;0,522;10815;oui;-21,41;-20,04954271;-19,85;-19,85;52,72264123;42;4030;10,90433361;11,03;11,14960946;12,48;4,72865363;3,366401787
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;7,5;4,7;1;Noto-kro 31;0,4955;10001;oui;-20,82;-19,95193965;-19,72;-19,72;45,52331749;42,03;5690;11,52489043;11,29;10,76409707;12,52;4,229181251;3,358264565
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;6,8;3,7;1;Noto-kro 35;0,531;10874;oui;-21,47;-19,9313153;-19,99;-19,99;52,54345897;42,22;3917;11,31366298;11,17;10,7097396;11,97;4,906137867;3,526514317
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;7;3,9;1;Noto-kro 32;0,5025;9870;oui;-20,44;-19,36676281;-20,05;-20,05;50,11006504;42,24;3910;10,91053318;10,94;11,29547355;12,43;4,436296081;3,398568792
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;7,4;5;1;Noto-kro 34;0,537;11168;oui;-21,62;-19,7477793;-19,71;-19,71;54,09979832;42,26;3839;10,89932958;10,74;10,30643776;12,38;5,249126766;3,413513327
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;10;11,2;1;Noto-kro 26;0,4505;9673;oui;-22,25;-18,92930738;-19,3;-19,3;54,50544086;42,3;3899;11,48855058;11,33;8,126764903;12,74;6,706905086;3,320539806
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;8,7;8,3;1;Noto-kro 25;0,514;8985;oui;-23,11;-17,88710694;-19,59;-19,59;61,48328334;42,44;3906;11,29867469;11,27;7,121010651;12,64;8,634067038;3,3588415
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;6,6;3,4;1;Noto-kro 40;0,471;9687;oui;-20,94;-20,04303826;-19,81;-19,81;49,95143752;42,51;3837;11,20257359;11,13;11,73895459;12,48;4,255186195;3,405636961
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;8,6;8,6;1;Noto-kro 22;0,555;8983;oui;-22,16;-19,20725303;-19,4;-19,4;57,14994115;42,76;5389;11,27225929;11,02;9,019811214;12,6;6,336046265;3,39369581
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;9,3;9;1;Noto-kro 29;0,501;8508;oui;-22,48;-18,64182453;-19,53;-19,53;59,78999047;42,76;4378;11,22980443;10,71;8,264172457;11,91;7,234843026;3,591554097
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;7,4;4,5;1;Noto-kro 30;0,4765;9683;oui;-20,82;-19,90216847;-19,67;-19,67;51,50292437;42,76;3950;11,26081812;11,03;12,03492556;12,44;4,279455167;3,437211605
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;10,4;15,3;1;Noto-kro 21;0,485;9799;oui;-20,68;-19,85870412;-19,63;-19,63;49,99595863;43,05;3999;11,3298919;10,93;11,95194765;12,9;4,183080458;3,338356576
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;11,3;17,4;1;Noto-kro 23;0,5145;9841;oui;-19,66;-19,39470492;-19,15;-19,15;48,59282249;43,29;4807;11,50843757;11,36;13,42473917;12,88;3,61964742;3,359862781
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;9;9,3;1;Noto-kro 27;0,5065;11140;oui;-21,89;-19,4325029;-19,31;-19,31;56,44649213;43,33;5207;11,15945763;11,24;9,666772822;12,79;5,839228166;3,38877786
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Myctophidae;Noto-kro;Notoscopelus_kroyeri;4;555;8,8;8,4;1;Noto-kro 28;0,5625;8894;oui;-22,12;-19,13656715;-19,46;-19,46;56,25871642;45,07;5340;11,0077375;11,29;8,840959844;13,4;6,363417255;3,362890225
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;17,5;40,5;1;Xeno-cop 43;0,5315;7856;non;-19,81;-20,06;NA;-20,06;41,11;NA;3607;9,11;NA;13,23;NA;3,106749488;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;13,9;20;1;Xeno-cop 44;0,5145;7928;non;-20,2;-20,46;NA;-20,46;38,16;NA;3246;9,77;NA;12,33;NA;3,094700709;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;13,4;19,5;1;Xeno-cop 45;0,4785;7718;non;-20,3;-20,38;NA;-20,38;43,24;NA;3235;10,09;NA;13,23;NA;3,269240896;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;15,7;33;1;Xeno-cop 46;0,534;7820;non;-19,81;-19,98;NA;-19,98;39,18;NA;3383;10,11;NA;12,29;NA;3,187398688;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;13;20;1;Xeno-cop 47;0,5265;8491;non;-20,27;-20,24;NA;-20,24;44,71;NA;3562;10,42;NA;13,19;NA;3,388182578;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;13,5;18;1;Xeno-cop 48;0,52;6462;non;-21,09;-20,48;NA;-20,48;46,75;NA;3129;10,29;NA;11,77;NA;3,973960062;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;14,3;24;1;Xeno-cop 49;0,5075;7818;non;-19,57;-19,74;NA;-19,74;39,59;NA;3215;9,86;NA;12,41;NA;3,191075227;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;13,7;21;1;Xeno-cop 50;0,5505;8577;non;-20,63;-20,49;NA;-20,49;43,23;NA;3493;10,4;NA;12,39;NA;3,490098392;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;12,5;14,5;1;Xeno-cop 51;0,493;7741;non;-20,3;-20,22;NA;-20,22;43,54;NA;3197;10,39;NA;12,69;NA;3,430543413;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;12,7;17;1;Xeno-cop 52;0,4955;7300;non;-20,02;-20,29;NA;-20,29;36,42;NA;2977;9,53;NA;11,81;NA;3,083502121;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;12,9;15,5;1;Xeno-cop 53;0,519;7982;non;-20,3;-20,43;NA;-20,43;42,68;NA;3536;9,62;NA;13,25;NA;3,222585399;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;12,9;16,5;1;Xeno-cop 54;0,5065;7882;non;-19,85;-20,01;NA;-20,01;41,68;NA;3387;10,12;NA;13,06;NA;3,191030105;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;12,4;15;1;Xeno-cop 55;0,5055;7666;non;-20,24;-20,35;NA;-20,35;41,91;NA;3296;10,81;NA;12,93;NA;3,242004371;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;11,3;10,5;1;Xeno-cop 56;0,5035;7919;non;-20,33;-20,27;NA;-20,27;40,47;NA;3043;10,46;NA;11,87;NA;3,409669689;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;12,2;14;1;Xeno-cop 57;0,495;7875;non;-20,45;-20,51;NA;-20,51;42,7;NA;3284;10,33;NA;12,96;NA;3,295514561;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;10,5;9,5;1;Xeno-cop 58;0,508;7700;non;-20,15;-20,16;NA;-20,16;40,68;NA;3131;10,31;NA;12,16;NA;3,345759466;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;9,4;5;1;Xeno-cop 59;0,471;7640;non;-20,2;-20,32;NA;-20,32;40,18;NA;2975;10,85;NA;12,41;NA;3,238100458;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;8,1;3,5;1;Xeno-cop 60;0,5135;8032;non;-20,13;-20,26;NA;-20,26;38,77;NA;3139;10,24;NA;12,02;NA;3,223994137;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;9,5;6,5;1;Xeno-cop 61;0,4895;7746;non;-19,98;-20,07;NA;-20,07;42,53;NA;3266;9,55;NA;13,04;NA;3,261390175;NA
Z0512;28_10_2021;44,9140282;44,8735824;-2,4051544;-2,4635412;555;2180,4;1625,32;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;555;5,6;1,5;1;Xeno-cop 62;0,487;8032;non;-20;-20,07;NA;-20,07;40,89;NA;3104;10,86;NA;12,45;NA;3,28502462;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;20;13;1;Arct-ris 21;0,5135;6359;non;-19,84;-19,46;NA;-19,46;48,1;NA;3348;10,99;NA;12,88;NA;3,733907681;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;20,1;17,5;1;Arct-ris 22;0,4595;6259;non;-21,26;-19,81;NA;-19,81;52,86;NA;2530;10,32;NA;10,97;NA;4,820576942;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;18,2;10,5;1;Arct-ris 23;0,4605;7807;non;-20,44;-19,89;NA;-19,89;48,17;NA;2892;10,48;NA;12,32;NA;3,909061488;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;20,2;13,5;1;Arct-ris 24;0,472;7617;non;-19,85;-19,69;NA;-19,69;45,83;NA;3132;10,07;NA;13,04;NA;3,515597197;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;13,5;4;1;Arct-ris 25;0,511;7993;non;-20,16;-20,11;NA;-20,11;43,8;NA;3339;10,06;NA;12,88;NA;3,401539911;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;13,4;3,5;1;Arct-ris 26;0,5315;8528;non;-20,14;-20,07;NA;-20,07;44,87;NA;3540;10,35;NA;13,08;NA;3,43129897;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;13,5;7,5;1;Arct-ris 27;0,4775;7740;non;-20,25;-20,24;NA;-20,24;43,75;NA;3132;10,28;NA;12,98;NA;3,371955073;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;18,5;11;1;Arct-ris 28;0,4745;7763;non;-19,51;-19,46;NA;-19,46;42,55;NA;2988;10,18;NA;12,49;NA;3,407763944;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;12,4;3;1;Arct-ris 29;0,539;8331;non;-20,23;-20,28;NA;-20,28;43,26;NA;3583;10,41;NA;13,11;NA;3,300323035;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;13,5;3,5;1;Arct-ris 30;0,518;7929;non;-19,97;-19,98;NA;-19,98;42,94;NA;3353;10,44;NA;12,83;NA;3,346410292;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;17,4;9,5;1;Arct-ris 31;0,485;7945;non;-20,14;-19,87;NA;-19,87;45,88;NA;3099;10,26;NA;12,66;NA;3,623032108;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Paralepididae;Arct-ris;Arctozenus_risso;1;715;20;12,5;1;Arct-ris 32;0,541;6699;non;-20,11;-19,88;NA;-19,88;47,2;NA;3619;10,9;NA;13,18;NA;3,581986496;NA
